X	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
EPI_Hs_3P_A_0000309	0.0167220952680992	-0.0143522617263846	0.303072913512614	0.762506505983768	0.905131648385472	-6.40947574241875	C3orf70	Not_significant	NA
EPI_Hs_3P_A_0000310	0.128849968288216	-0.0440997591920453	2.48536395047661	0.0147158155830788	0.0991930523862642	-3.50752103494838	TMEM214	Not_significant	NA
EPI_Hs_3P_A_0000312	-0.0600386066315842	0.16206596476795	-0.788609264392642	0.432332197279813	0.707611480535027	-6.14913174242036	C15orf58	Not_significant	NA
EPI_Hs_3P_A_0000314	0.180688943685436	-0.112746596867615	2.15744292387953	0.0335302830841836	0.170025718107008	-4.21620824978045	FAM176B	Not_significant	NA
EPI_Hs_3P_A_0000315	-0.101756253257947	-0.139963681278818	-1.01911943019323	0.310771818854671	0.604806748350038	-5.94551295626165	C2orf70	Not_significant	NA
EPI_Hs_3P_A_0000316	-0.0401078515043268	0.0270273691673026	-0.780127293423107	0.437283230029432	0.710783650221685	-6.15564883934775	PRAMEF10	Not_significant	NA
EPI_Hs_3P_A_0000319	0.0126959553302474	-0.084882407604752	0.181398102367801	0.856447135129997	0.945009834055849	-6.43852216816529	C22orf40	Not_significant	NA
EPI_Hs_3P_A_0000322	0.0244091307835875	-0.0414907480050873	0.491327271643758	0.62434450792109	0.831463119695823	-6.33586959313253	ZNF324B	Not_significant	NA
EPI_Hs_3P_A_0000326	0.0660610036048056	0.057647799830385	1.53619146998196	0.127863206807578	0.376512195675512	-5.30589324164986	PRAMEF18	Not_significant	NA
EPI_Hs_3P_A_0000329	-0.100302305551491	0.0373629762259799	-2.71878283942797	0.00780831524809355	0.0644134945530434	-2.9499830133531	C5orf48	Not_significant	NA
EPI_Hs_3P_A_0000331	-0.0439790064852924	-0.0134468685739392	-1.29025551168579	0.200138664554128	0.482322105620745	-5.6412645481741	HEPACAM2	Not_significant	NA
EPI_Hs_3P_A_0000332	0.0208509980192959	-0.137187845285929	0.258025683683379	0.796953260083915	0.919596597954985	-6.42192809957917	C6orf225	Not_significant	NA
EPI_Hs_3P_A_0000333	-0.0607119738968847	0.0904501672976067	-1.30246342233549	0.195951971439808	0.477140880788422	-5.62593943137307	C5orf51	Not_significant	NA
EPI_Hs_3P_A_0000338	-0.00607701350279129	-0.0140021602210082	-0.105951338977394	0.91584757840977	0.97093046384739	-6.44920943311494	FAM181B	Not_significant	NA
EPI_Hs_3P_A_0000343	0.266925200957619	-0.126731039551278	1.95226296580787	0.0538936057691163	0.227630739128345	-4.6135771878262	ABHD1	Not_significant	NA
EPI_Hs_3P_A_0000345	-0.0288821379933238	0.0561448389834663	-0.785865263108284	0.4339302852769	0.708469505573705	-6.15124769595178	C12orf69	Not_significant	NA
EPI_Hs_3P_A_0000348	0.0019193789435373	0.163136893627992	0.0708156408257415	0.943695488798369	0.981084711712356	-6.4522716190691	C10orf12	Not_significant	NA
EPI_Hs_3P_A_0000353	0.029910189720489	-0.0169570846366054	0.598889877640177	0.550692259235437	0.790503230014017	-6.27823650632128	C14orf109	Not_significant	NA
EPI_Hs_3P_A_0000355	0.154863284854054	-0.187824240323968	1.45815642159821	0.148142971009597	0.407719826410322	-5.41834884405369	C15orf39	Not_significant	NA
EPI_Hs_3P_A_0000357	0.011884276060204	0.0572198631942999	0.455132716156748	0.650067151984953	0.845816228460278	-6.35271966993053	RTTN	Not_significant	NA
EPI_Hs_3P_A_0000358	-0.00128201343449702	-0.170740954119551	-0.0204014544095802	0.983766527938871	0.993630185606294	-6.45453906271586	NOL11	Not_significant	NA
EPI_Hs_3P_A_0000359	-0.212047588847897	-0.134693205005608	-2.73914340403216	0.00737487252276322	0.0619458085193583	-2.89932251969119	C17orf98	Not_significant	NA
EPI_Hs_3P_A_0000360	-0.0984683930850161	0.0934557665351486	-1.91631036488825	0.0583751421197118	0.238320439654573	-4.6794591553407	CRIPAK	Not_significant	NA
EPI_Hs_3P_A_0000362	0.0403803606761452	0.0234394104506301	0.539508676104588	0.59081635778142	0.8128405770456	-6.31145066537582	ZNF70	Not_significant	NA
EPI_Hs_3P_A_0000363	-0.248911396242204	-0.0809203580446872	-4.67297435166121	9.92650332508931e-06	0.00045388690748443	3.19728160534325	C2orf68	Not_significant	NA
EPI_Hs_3P_A_0000365	-0.0202135715300523	-0.0684178829276217	-0.5594365280791	0.577199351782129	0.805569112384032	-6.30068788112927	FAM127B	Not_significant	NA
EPI_Hs_3P_A_0000374	0.062004348534033	0.0353593316788646	1.04182204911523	0.300176244765904	0.594541735856047	-5.9227071506181	ZNF502	Not_significant	NA
EPI_Hs_3P_A_0000381	-0.023124866650162	0.0877127932117007	-0.458561123460353	0.647611768082541	0.844889702478664	-6.35117859685339	FAM54B	Not_significant	NA
EPI_Hs_3P_A_0000387	-0.0918739021420681	-0.104156691923344	-1.0974809816886	0.27524502463045	0.569109924653768	-5.86472135717916	ZNF597	Not_significant	NA
EPI_Hs_3P_A_0000388	-0.0369509485070887	0.157715692243092	-0.837129726078825	0.404650837131497	0.686589204218047	-6.11051588683805	FAM57B	Not_significant	NA
EPI_Hs_3P_A_0000389	-0.0717497609370268	0.105996862759914	-1.24874467414705	0.214871041778223	0.501042738757619	-5.69233283244984	C7orf43	Not_significant	NA
EPI_Hs_3P_A_0000391	-0.219064501723586	0.104703266740895	-2.40450419695601	0.0181618442257996	0.113744275838877	-3.69049922002275	TMEM98	Not_significant	NA
EPI_Hs_3P_A_0000393	0.0508173328676056	0.0221926622243034	0.94298977786337	0.348112469230145	0.637190491414368	-6.01839858579211	C15orf29	Not_significant	NA
EPI_Hs_3P_A_0000397	-0.112732334179507	0.025103071880333	-1.79794959812361	0.0754073466290338	0.277737310576338	-4.88833628523587	TMEM130	Not_significant	NA
EPI_Hs_3P_A_0000398	-0.0562552584718626	0.00373404971106487	-1.18643025610648	0.238453583770984	0.529786834508932	-5.76596147445883	KIAA0232	Not_significant	NA
EPI_Hs_3P_A_0000401	-0.0889206499017418	0.00984015581072958	-1.35096499545308	0.179961637813743	0.455269187110936	-5.56368128654827	TMEM194A	Not_significant	NA
EPI_Hs_3P_A_0000403	0.0745216727808588	1.66086102439581e-05	1.90978417751567	0.0592214890364158	0.240204356813609	-4.69129708418383	ZNF354B	Not_significant	NA
EPI_Hs_3P_A_0000406	-0.0431841712960266	0.140224663824893	-1.18147294440797	0.240406448890135	0.532083323236089	-5.77166207580518	SGK196	Not_significant	NA
EPI_Hs_3P_A_0000407	-0.0485955434371741	-0.144433273804717	-0.96093355169122	0.33906007665677	0.628601865120953	-6.00171847170584	FAM60A	Not_significant	NA
EPI_Hs_3P_A_0000408	-0.0389138191935484	0.0105456003857093	-0.781882796772973	0.436255807562009	0.710157409405313	-6.154305710098	ACPT	Not_significant	NA
EPI_Hs_3P_A_0000409	-0.103616396574713	-0.0275312273777315	-1.04474955292798	0.29882796796313	0.592803832322734	-5.91973062024665	PGLS	Not_significant	NA
EPI_Hs_3P_A_0000410	0.34943932465953	-0.0804443430720893	2.32540436055434	0.0222096348356607	0.129743452924471	-3.86432800615708	RPS6KL1	Not_significant	NA
EPI_Hs_3P_A_0000411	0.112404872082678	-0.0961782429254249	1.63513513032803	0.105377688642477	0.336558277554166	-5.15531938158615	DPH5	Not_significant	NA
EPI_Hs_3P_A_0000415	-0.0933374877568751	-0.135143644790612	-1.63066179337045	0.106320476233154	0.338300956325411	-5.16231859458548	ZNF507	Not_significant	NA
EPI_Hs_3P_A_0000419	-0.025601967604415	0.164200948927448	-0.690374235909928	0.491666331474244	0.75071528533173	-6.2203430120049	C10orf118	Not_significant	NA
EPI_Hs_3P_A_0000420	-0.11106454794954	-0.188719764543994	-1.21140195125864	0.228789290996856	0.518544915152484	-5.7368938376445	C16orf7	Not_significant	NA
EPI_Hs_3P_A_0000422	0.146694940447949	-0.236206449719621	1.54676692304352	0.125292203522761	0.372390957745119	-5.29022435757755	C14orf79	Not_significant	NA
EPI_Hs_3P_A_0000425	-0.055483870676661	-0.269094533988669	-0.552970009444574	0.581601535939688	0.807708094019148	-6.30422286434971	FAM89A	Not_significant	NA
EPI_Hs_3P_A_0000426	0.0079648789488253	-0.00792347880656722	0.176245802174304	0.86048140268848	0.946189685937545	-6.43943044971438	FAM127A	Not_significant	NA
EPI_Hs_3P_A_0000428	-0.014238345061655	-0.125116800281998	-0.420532172240683	0.6750601359069	0.859590470840754	-6.36762804194534	ZNF571	Not_significant	NA
EPI_Hs_3P_A_0000429	-0.232683420616645	-0.0372669379216672	-2.04997059510608	0.0431628296152463	0.199254877778019	-4.42886027147378	C9orf9	Not_significant	NA
EPI_Hs_3P_A_0000432	-0.268435899956433	0.0792512638871545	-3.84687962216249	0.000218231542718673	0.00481757605441384	0.307330910068345	NCCRP1	Not_significant	NA
EPI_Hs_3P_A_0000433	-0.0571318152033768	-0.0677158221884033	-1.07298598725385	0.286034492039976	0.580286632902397	-5.89060290559848	ZNF48	Not_significant	NA
EPI_Hs_3P_A_0000434	0.87783179064124	-0.261634876334027	5.06589441350936	2.03403663468101e-06	0.00012973590516096	4.69334576339676	TMEM163	Upregulated	TMEM163
EPI_Hs_3P_A_0000435	-0.0797450482940602	-0.0352586599525957	-1.64182804036355	0.103979708893423	0.333749716160417	-5.14481354740214	FAM126B	Not_significant	NA
EPI_Hs_3P_A_0000436	-0.00578297262931955	-0.0161667431106486	-0.0538159112730847	0.957196467749197	0.985722128839412	-6.4533162710386	C2orf50	Not_significant	NA
EPI_Hs_3P_A_0000437	-0.00794417590059285	0.053697344729911	-0.178557935534793	0.858670530591707	0.946056321241276	-6.43902608616596	C16orf80	Not_significant	NA
EPI_Hs_3P_A_0000438	0.0277821976358816	0.0505800599668748	0.650172616798701	0.517172516244437	0.76916337579546	-6.2467862769874	KIAA1586	Not_significant	NA
EPI_Hs_3P_A_0000439	-0.00419464290648478	0.0415181658650711	-0.0820354559424962	0.934793596860216	0.978101744995453	-6.45142605451875	KIAA0895L	Not_significant	NA
EPI_Hs_3P_A_0000440	-0.36054234483235	-0.0227846778466297	-4.12456187363553	8.03671330340136e-05	0.00219876477356446	1.23653368763222	FAM117A	Not_significant	NA
EPI_Hs_3P_A_0000441	-0.176476289303097	-0.158328890030119	-1.73551341066945	0.0859391729398366	0.300305908346514	-4.99352357233269	TMEM11	Not_significant	NA
EPI_Hs_3P_A_0000442	0.0976340970919318	-0.0466393930743439	1.52749401960151	0.13000873636658	0.380195591152226	-5.3187031166876	ZNF646	Not_significant	NA
EPI_Hs_3P_A_0000443	0.133672688603815	0.00310242198363974	2.48448303222164	0.0147499626327668	0.099297780511142	-3.50954300372434	FLYWCH2	Not_significant	NA
EPI_Hs_3P_A_0000448	-0.043722458297934	0.225256450265869	-1.19063065602429	0.236807818884421	0.528037483250499	-5.76111316193229	TMEM35	Not_significant	NA
EPI_Hs_3P_A_0000449	0.0739577980863271	-0.145276254881431	1.24863898477405	0.214909539176524	0.501042738757619	-5.69246079722373	FAM111A	Not_significant	NA
EPI_Hs_3P_A_0000454	0.224311921750597	-0.0163099441161984	3.64302376343586	0.00044187620668409	0.00816922617177128	-0.345054802007716	C3orf75	Not_significant	NA
EPI_Hs_3P_A_0000456	0.0856123383661953	-0.159959217892126	1.41779645165363	0.159568971445743	0.425513871830734	-5.47431608709269	ZNF211	Not_significant	NA
EPI_Hs_3P_A_0000459	-0.020000901268147	0.126682390135218	-0.612178307843847	0.541903296434524	0.785135232898844	-6.27033292088961	FAM13B	Not_significant	NA
EPI_Hs_3P_A_0000461	-0.0842763189080644	0.212120026560874	-1.29923304647881	0.197053428974651	0.478425788324231	-5.6300081947617	UQCRHL	Not_significant	NA
EPI_Hs_3P_A_0000462	-0.0837307906350127	-0.30737385367372	-0.938487443289303	0.350408118096996	0.639272643989707	-6.02253546477705	FAM100B	Not_significant	NA
EPI_Hs_3P_A_0000464	0.0611031417263109	-0.0813849121634871	1.39583022910415	0.166066084569264	0.434428201817796	-5.50414496021148	C6orf211	Not_significant	NA
EPI_Hs_3P_A_0000467	-0.106019444513165	-0.19330642192028	-1.26634163339239	0.208531573656188	0.493158804516083	-5.67088120020668	ERH	Not_significant	NA
EPI_Hs_3P_A_0000468	0.0329262021071807	-0.0162338525669442	0.816081234282607	0.416524583229483	0.695901983188375	-6.12754669219595	AUP1	Not_significant	NA
EPI_Hs_3P_A_0000469	-0.103386463836983	-0.000653806488437968	-1.87355613252565	0.0641100022661149	0.25176259563382	-4.75633276562154	DNAL4	Not_significant	NA
EPI_Hs_3P_A_0000472	-0.095147724602405	-0.30710847730807	-1.30670939178003	0.194511209557508	0.475186028342406	-5.62057668824209	C6orf226	Not_significant	NA
EPI_Hs_3P_A_0000473	0.0101589683860252	0.16579353560059	0.301189351553063	0.763937826143818	0.905920724295753	-6.41003639316482	C7orf65	Not_significant	NA
EPI_Hs_3P_A_0000474	-0.10435192485176	0.0736766130056076	-2.12922205454334	0.0358591722255094	0.177281305376113	-4.27300135027519	LOC440905	Not_significant	NA
EPI_Hs_3P_A_0000475	-0.0862090596166519	-0.0540611899878021	-1.84516712177056	0.0681734247622714	0.261016838200234	-4.80648974042681	TMEM71	Not_significant	NA
EPI_Hs_3P_A_0000477	-0.282891826525368	0.202407156548098	-3.69116225065007	0.000374892392229872	0.00718393379998339	-0.193356220863258	TMEM80	Not_significant	NA
EPI_Hs_3P_A_0000478	-0.108294258756017	0.112819476290438	-2.66651231753779	0.00902926494559045	0.0710132005649282	-3.07856634872923	ZNF180	Not_significant	NA
EPI_Hs_3P_A_0000479	-0.22881662530992	-0.314416059153486	-1.6430081911026	0.103734764918108	0.33360832765632	-5.14295687374624	RTDR1	Not_significant	NA
EPI_Hs_3P_A_0000485	0.222591979761173	-0.0886520436627355	1.99948476646792	0.0484535739902594	0.214214336015524	-4.52533558896895	CTSW	Not_significant	NA
EPI_Hs_3P_A_0000489	-0.106249476687531	0.149876334675916	-2.01386641550278	0.0468928071934781	0.209843782710928	-4.49807720474699	C1orf174	Not_significant	NA
EPI_Hs_3P_A_0000490	-0.0686020974721572	0.24677031511406	-1.29645570955911	0.19800409083122	0.479708035502861	-5.63349855597943	TMPPE	Not_significant	NA
EPI_Hs_3P_A_0000491	0.0870858799849535	0.0692824906984044	2.04078136521203	0.0440871695983459	0.201940578995598	-4.44658388858626	C22orf42	Not_significant	NA
EPI_Hs_3P_A_0000492	-0.059958847472216	0.0674129605419701	-0.736558977419195	0.463231707456895	0.728593648721964	-6.18802768034902	LOC389493	Not_significant	NA
EPI_Hs_3P_A_0000493	0.390006043788636	-0.114220884922361	4.31880115417491	3.89836469135001e-05	0.00123480300532185	1.91274668123573	C12orf75	Not_significant	NA
EPI_Hs_3P_A_0000495	0.0380605038342834	-0.0883490796370679	0.868052818671826	0.387584403234142	0.671565909262623	-6.08472101465922	C7orf66	Not_significant	NA
EPI_Hs_3P_A_0000497	0.0395965438078325	-0.0895538301279917	0.760426997780063	0.448909661518651	0.71809996495512	-6.17051709995762	FBXO30	Not_significant	NA
EPI_Hs_3P_A_0000500	0.085635006538706	-0.131264027541392	1.25197755884745	0.213695901083038	0.499590164210634	-5.6884135189037	C14orf166	Not_significant	NA
EPI_Hs_3P_A_0000503	0.00491661567824794	0.0457275497030871	0.0804039277280956	0.936087576938956	0.978506031647688	-6.45155672424632	TMEM225	Not_significant	NA
EPI_Hs_3P_A_0000505	-0.127828264824256	-0.268176410847266	-0.785607946200679	0.434080322632719	0.708531302568134	-6.15144574494115	C1orf228	Not_significant	NA
EPI_Hs_3P_A_0000506	0.141216805874727	-0.257910507006128	2.0386550360214	0.0443034587946211	0.202737052522116	-4.45067466795142	ARF4	Not_significant	NA
EPI_Hs_3P_A_0000507	0.40793686518323	-0.179928670433056	2.88595634382514	0.00484395084455249	0.0460674089586332	-2.52461838609095	ZNF132	Not_significant	NA
EPI_Hs_3P_A_0000509	-0.0127470649864524	-0.00371474907081743	-0.492018112933327	0.623857906658718	0.83137492969159	-6.33553550736522	FOXD4L2	Not_significant	NA
EPI_Hs_3P_A_0000511	-0.0163721960911916	0.0184487221241184	-0.295444089977185	0.768308700942571	0.907527750223074	-6.41172494832186	C16orf13	Not_significant	NA
EPI_Hs_3P_A_0000523	-0.0571623831279974	0.133695906588507	-1.0977561686181	0.275125436081796	0.569003264179557	-5.86442736022458	LOC649330	Not_significant	NA
EPI_Hs_3P_A_0000524	-0.00282024789969433	0.0671742134596486	-0.0900561975627017	0.928434883340535	0.975585433047386	-6.45074550537722	FAM153A	Not_significant	NA
EPI_Hs_3P_A_0000526	-0.0183710042615886	-0.207068292735172	-0.263409298552496	0.792813818604561	0.917683286650856	-6.42054494167669	C9orf37	Not_significant	NA
EPI_Hs_3P_A_0000528	-0.0541146324110952	0.130929238448549	-0.935541405839938	0.3519155108205	0.640982695124327	-6.0252318600042	ZNF414	Not_significant	NA
EPI_Hs_3P_A_0000533	-0.115401226849937	0.0795171986750492	-1.02656188040288	0.307271046654761	0.601440683080876	-5.93809076992054	C16orf92	Not_significant	NA
EPI_Hs_3P_A_0000535	-0.0485497986720098	-0.0678617057191583	-0.90251314456573	0.369099787810259	0.655219944669841	-6.05489171512001	C12orf76	Not_significant	NA
EPI_Hs_3P_A_0000536	-0.00883366974062458	-0.125783261627587	-0.0764313217157458	0.939238997922844	0.979725705660948	-6.45186391656187	BEGAIN	Not_significant	NA
EPI_Hs_3P_A_0000538	-0.0161944510400684	0.0501460297204301	-0.429362051796925	0.668645952875329	0.856675397993174	-6.36393501018844	PRAMEF22	Not_significant	NA
EPI_Hs_3P_A_0000539	0.0862181465348284	0.0964390280902417	1.40489971688161	0.163359438477205	0.430559615783261	-5.49188317536344	ENKUR	Not_significant	NA
EPI_Hs_3P_A_0000545	-0.198748490432689	0.184699752675685	-2.04770438545529	0.0433892269290769	0.199661346954826	-4.43323794403338	C15orf40	Not_significant	NA
EPI_Hs_3P_A_0000548	-0.0247612540765392	0.112468360688577	-0.551266294618206	0.582764015887934	0.808398647775338	-6.30514742136373	PRAMEF17	Not_significant	NA
EPI_Hs_3P_A_0000549	-0.0502152068320482	-0.0769724503931668	-0.497858525748266	0.619750830406411	0.829108567601161	-6.33269246769295	LOC645954	Not_significant	NA
EPI_Hs_3P_A_0000551	0.0972714594327	-0.0386835734044398	1.64110139097804	0.104130759353558	0.334002412034034	-5.14595612391913	RBM22P1	Not_significant	NA
EPI_Hs_3P_A_0000552	0.232527926674974	0.108540781967453	2.87362316351637	0.00502093166664272	0.0473410915126366	-2.55672571813471	LOC100128416	Not_significant	NA
EPI_Hs_3P_A_0000559	0.0188955244125829	0.0233444249590704	0.63466636184743	0.527193489834487	0.776244552780665	-6.25656584495019	FAM75A2	Not_significant	NA
EPI_Hs_3P_A_0000560	-0.0741776067015098	0.177129559377847	-2.08408381039826	0.0398755298981859	0.189764632906138	-4.36243050740111	PRAMEF7	Not_significant	NA
EPI_Hs_3P_A_0000561	0.0606011690308403	0.0256640862298531	0.702798309770777	0.483924810478416	0.745988912568347	-6.21185335431503	FAM20A	Not_significant	NA
EPI_Hs_3P_A_0000563	-0.0560109893767381	0.172958793542722	-1.54250910016096	0.126322358360988	0.374058678752702	-5.29654513721796	C9orf128	Not_significant	NA
EPI_Hs_3P_A_0000566	0.0168016623826116	0.132820503560007	0.345883481345637	0.730206087805354	0.889443940154742	-6.39579262940647	C5orf22	Not_significant	NA
EPI_Hs_3P_A_0000568	0.0964838168446826	0.221176030277547	1.38687100056225	0.168773342706343	0.438510725304041	-5.51618295210629	TMEM217	Not_significant	NA
EPI_Hs_3P_A_0000570	0.200335646124054	-0.0971465463692912	2.6936622163822	0.00837499368731843	0.0675052689977895	-3.01204430117503	KIAA0040	Not_significant	NA
EPI_Hs_3P_A_0000573	0.012908662658569	-0.00364725984246733	0.463730276247779	0.6439170438741	0.843135155094802	-6.34883329399891	LOC100128542	Not_significant	NA
EPI_Hs_3P_A_0000574	-0.231727505112557	0.0651252915250896	-1.84734349218394	0.067854475252223	0.260270380074598	-4.80266972274611	FAM43B	Not_significant	NA
EPI_Hs_3P_A_0000578	0.0256559002639785	0.0131631584486068	1.01641973910149	0.312048281205692	0.606065006419432	-5.9481922489266	GATSL1	Not_significant	NA
EPI_Hs_3P_A_0000581	0.0155638494725842	-0.0384675383857671	0.196154143623901	0.844914534061027	0.939884862564036	-6.43577618529683	KIAA1024	Not_significant	NA
EPI_Hs_3P_A_0000584	-0.0388903389275742	-0.197773968737773	-0.734083410024434	0.464731848375325	0.729859423983855	-6.18981228165602	INTS2	Not_significant	NA
